Sales_Invoice_No,Sales_Invoice_Date,Month_Year,Customer_Code,Customer_Name,Customer_Location,Item,Prod_Code,Prod_Description,QTY,Unit,QTY_DISC,Net_Qty,RATE,Sale_Value,GST_Rate,GST_Value,Total_Invoice_Value,Receivables,Due_Date,Payment_Received_Date,Payment_Status,Age,Credit_Period,Overdue_Status
UCPL/23-24/366,45070,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,-14000,Kg,,-14000,12.99,-181860,0,0,-181860,-181860,45100,,Due,221,30,More than 180 days
UCPL/23-24/366,45070,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,-1250,Kg,,-1250,16.18,-20225,0,0,-20225,-20225,45100,,Due,221,30,More than 180 days
UCPL/23-24/367,45070,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,7625,Kg,,7625,15.84,120780,0,0,120780,120780,45100,45076,Due,221,30,More than 180 days
UCPL/23-24/367,45070,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,14000,Kg,,14000,12.99,181860,0,0,181860,181860,45100,45076,Due,221,30,More than 180 days
UCPL/23-24/367,45070,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,2500,Kg,,2500,16.18,40450,0,0,40450,40450,45100,45076,Due,221,30,More than 180 days
UCPL/23-24/368,45071,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,11500,Kg,,11500,15.84,182160,0,0,182160,182160,45101,45076,Due,220,30,More than 180 days
UCPL/23-24/368,45071,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,6500,Kg,,6500,12.99,84435,0,0,84435,84435,45101,45076,Due,220,30,More than 180 days
UCPL/23-24/369,45071,52023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt,ANNX100,Anp Crystal 1 * 25 kg Relaunch,24025,Kg,,24025,12.99,312084.75,0,0,312084.75,312084.75,45101,45076,Due,220,30,More than 180 days
UCPL/23-24/370,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,6270,Kg,,6270,52.87,331494.9,0.05,16574.745,348069.645,348069.645,45102,45113,Due,219,30,More than 180 days
UCPL/23-24/371,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,7710,Kg,,7710,52.87,407627.7,0.05,20381.385,428009.085,428009.085,45102,45113,Due,219,30,More than 180 days
UCPL/23-24/372,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 5KG LP RL,13980,Kg,,13980,50.096,700342.08,0.05,35017.104,735359.184,735359.184,45102,45076,Due,219,30,More than 180 days
UCPL/23-24/373,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 5KG LP RL,13980,Kg,,13980,50.096,700342.08,0.05,35017.104,735359.184,735359.184,45102,45076,Due,219,30,More than 180 days
UCPL/23-24/374,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,15900,Kg,,15900,52.87,840633,0.05,42031.65,882664.65,882664.65,45102,45076,Due,219,30,More than 180 days
UCPL/23-24/375,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 10KG,6000,Kg,,6000,48.798,292788,0.05,14639.4,307427.4,307427.4,45102,45113,Due,219,30,More than 180 days
UCPL/23-24/375,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 1KG LP RL,7980,Kg,,7980,52.87,421902.6,0.05,21095.13,442997.73,442997.73,45102,45113,Due,219,30,More than 180 days
UCPL/23-24/376,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,18000,Kg,,18000,52.87,951660,0.05,47583,999243,999243,45102,45113,Due,219,30,More than 180 days
UCPL/23-24/377,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 5KG LP RL,23040,Kg,,23040,50.096,1154211.84,0.05,57710.592,1211922.432,1211922.432,45102,45113,Due,219,30,More than 180 days
UCPL/23-24/377,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 1KG LP RL,960,Kg,,960,52.87,50755.2,0.05,2537.76,53292.96,53292.96,45102,45113,Due,219,30,More than 180 days
UCPL/23-24/378,45072,52023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTC100,ANNP WH-FF 1KG LP RL,15900,Kg,,15900,52.16,829344,0.05,41467.2,870811.2,870811.2,45102,45146,Due,219,30,More than 180 days
UCPL/23-24/379,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 10KG,18000,Kg,,18000,48.798,878364,0.05,43918.2,922282.2,922282.2,45102,45076,Due,219,30,More than 180 days
UCPL/23-24/380,45072,52023,CUS00004,Linfox Logistics (I) P Ltd,TAMIL NADU,Atta,ATTB100,ANNP WH-FF 5KG LP RL,6990,Kg,,6990,54.284,379445.16,0.05,18972.258,398417.418,398417.418,45102,45076,Due,219,30,More than 180 days
UCPL/23-24/380,45072,52023,CUS00004,Linfox Logistics (I) P Ltd,TAMIL NADU,Atta,ATTB100,ANNP WH-FF 1KG LP RL,10980,Kg,,10980,53.08,582818.4,0.05,29140.92,611959.32,611959.32,45102,45076,Due,219,30,More than 180 days
UCPL/23-24/381,45072,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 5KG LP RL,24000,Kg,,24000,50.096,1202304,0.05,60115.2,1262419.2,1262419.2,45102,45076,Due,219,30,More than 180 days
UCPL/23-24/382,45073,52023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt,ANNX100,Anp Crystal 1 * 25 kg Relaunch,24025,Kg,,24025,12.99,312084.75,0,0,312084.75,312084.75,45103,45076,Due,218,30,More than 180 days
UCPL/23-24/383,45073,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 5KG LP RL,12000,Kg,,12000,50.096,601152,0.05,30057.6,631209.6,631209.6,45103,45080,Due,218,30,More than 180 days
UCPL/23-24/383,45073,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 1KG LP RL,3900,Kg,,3900,52.87,206193,0.05,10309.65,216502.65,216502.65,45103,45080,Due,218,30,More than 180 days
UCPL/23-24/384,45073,52023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTC100,ANNP WH-FF 1KG LP RL,15900,Kg,,15900,52.16,829344,0.05,41467.2,870811.2,870811.2,45103,45143,Due,218,30,More than 180 days
UCPL/23-24/385,45073,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,18000,Kg,,18000,52.87,951660,0.05,47583,999243,999243,45103,45083,Due,218,30,More than 180 days
UCPL/23-24/386,45073,52023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTB100,ANNP WH-FF 5KG LP RL,5700,Kg,,5700,50.808,289605.6,0.05,14480.28,304085.88,304085.88,45103,45146,Due,218,30,More than 180 days
UCPL/23-24/386,45073,52023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTB100,ANNP WH-FF 1KG LP RL,10200,Kg,,10200,52.16,532032,0.05,26601.6,558633.6,558633.6,45103,45146,Due,218,30,More than 180 days
UCPL/23-24/387,45074,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,14100,Kg,,14100,52.87,745467,0.05,37273.35,782740.35,782740.35,45104,45080,Due,217,30,More than 180 days
UCPL/23-24/388,45074,52023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTB100,ANNP WH-FF 5KG LP RL,6000,Kg,,6000,50.808,304848,0.05,15242.4,320090.4,320090.4,45104,45146,Due,217,30,More than 180 days
UCPL/23-24/388,45074,52023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTB100,ANNP WH-FF 1KG LP RL,12000,Kg,,12000,52.16,625920,0.05,31296,657216,657216,45104,45146,Due,217,30,More than 180 days
UCPL/23-24/389,45050,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 10KG,6300,Kg,,6300,48.8,307440,0.05,15372,322812,322812,45080,45080,Due,241,30,More than 180 days
UCPL/23-24/389,45050,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 5KG LP RL,3000,Kg,,3000,50.1,150300,0.05,7515,157815,157815,45080,45080,Due,241,30,More than 180 days
UCPL/23-24/389,45050,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 10KG,0,Kg,,0,48.8,0,0.05,0,0,0,45080,45080,On time,0,30,Fully Paid
UCPL/23-24/389,45050,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 5KG LP RL,0,Kg,,0,50.1,0,0.05,0,0,0,45080,45080,On time,0,30,Fully Paid
UCPL/23-24/390,45075,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,12500,Kg,,12500,15.84,198000,0,0,198000,198000,45105,45113,Due,216,30,More than 180 days
UCPL/23-24/390,45075,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,3750,Kg,,3750,12.99,48712.5,0,0,48712.5,48712.5,45105,45113,Due,216,30,More than 180 days
UCPL/23-24/391,45075,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNY100,ANNP IODPD SALT 500G,1250,Kg,,1250,16.18,20225,0,0,20225,20225,45105,45083,Due,216,30,More than 180 days
UCPL/23-24/391,45075,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt-C,ANNY100,CC 1 kg * 25kg pack  New Code,500,Kg,,500,15.74,7870,0,0,7870,7870,45105,45083,Due,216,30,More than 180 days
UCPL/23-24/392,45076,52023,CUS00004,Linfox Logistics (I) P Ltd,TAMIL NADU,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,6000,Kg,,6000,15.84,95040,0,0,95040,95040,45106,45080,Due,215,30,More than 180 days
UCPL/23-24/392,45076,52023,CUS00004,Linfox Logistics (I) P Ltd,TAMIL NADU,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,12000,Kg,,12000,12.99,155880,0,0,155880,155880,45106,45080,Due,215,30,More than 180 days
UCPL/23-24/393,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,15750,Kg,,15750,15.84,249480,0,0,249480,249480,45106,45113,Due,215,30,More than 180 days
UCPL/23-24/393,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,6500,Kg,,6500,12.99,84435,0,0,84435,84435,45106,45113,Due,215,30,More than 180 days
UCPL/23-24/394,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNY100,ANNP IODPD SALT 500G,2000,Kg,,2000,16.18,32360,0,0,32360,32360,45106,45092,Due,215,30,More than 180 days
UCPL/23-24/395,45076,52023,CUS00009,CSA-Hindustan Unilever Limited,TAMIL NADU,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,4000,Kg,,4000,15.84,63360,0,0,63360,63360,45106,45080,Due,215,30,More than 180 days
UCPL/23-24/395,45076,52023,CUS00009,CSA-Hindustan Unilever Limited,TAMIL NADU,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,10000,Kg,,10000,12.99,129900,0,0,129900,129900,45106,45080,Due,215,30,More than 180 days
UCPL/23-24/395,45076,52023,CUS00009,CSA-Hindustan Unilever Limited,TAMIL NADU,Salt,ANNW100,ANNP IODPD SALT 500G,4000,Kg,,4000,16.18,64720,0,0,64720,64720,45106,45080,Due,215,30,More than 180 days
UCPL/23-24/396,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,11450,Kg,,11450,15.84,181368,0,0,181368,181368,45106,45092,Due,215,30,More than 180 days
UCPL/23-24/396,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,12750,Kg,,12750,12.99,165622.5,0,0,165622.5,165622.5,45106,45092,Due,215,30,More than 180 days
UCPL/23-24/397,45076,52023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,18000,Kg,,18000,52.16,938880,0.05,46944,985824,985824,45106,,Due,215,30,More than 180 days
UCPL/23-24/397,45076,52023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,-18000,Kg,,-18000,52.16,-938880,0.05,-46944,-985824,-985824,45106,,Due,215,30,More than 180 days
UCPL/23-24/398,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,11000,Kg,,11000,15.84,174240,0,0,174240,174240,45106,45092,Due,215,30,More than 180 days
UCPL/23-24/398,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,1250,Kg,,1250,16.18,20225,0,0,20225,20225,45106,45092,Due,215,30,More than 180 days
UCPL/23-24/399,45076,52023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,18000,Kg,,18000,52.16,938880,0.05,46944,985824,985824,45106,45142,Due,215,30,More than 180 days
UCPL/23-24/400,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,10850,Kg,,10850,15.84,171864,0,0,171864,171864,45106,45092,Due,215,30,More than 180 days
UCPL/23-24/400,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,1250,Kg,,1250,16.18,20225,0,0,20225,20225,45106,45092,Due,215,30,More than 180 days
UCPL/23-24/401,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,10000,Kg,,10000,15.84,158400,0,0,158400,158400,45106,45113,Due,215,30,More than 180 days
UCPL/23-24/401,45076,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,8000,Kg,,8000,12.99,103920,0,0,103920,103920,45106,45113,Due,215,30,More than 180 days
UCPL/23-24/402,45076,52023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt,ANNX100,Anp Crystal 1 * 25 kg Relaunch,24025,Kg,,24025,12.99,312084.75,0,0,312084.75,312084.75,45106,45092,Due,215,30,More than 180 days
UCPL/23-24/403,45076,52023,CUS00010,"HUL - VABH JIT Bhilad,CFA - Mahindra Logistics Ltd.,",GUJARAT,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,23500,Kg,,23500,11.84,278240,0,0,278240,278240,45106,45080,Due,215,30,More than 180 days
UCPL/23-24/404,45076,52023,CUS00010,"HUL - VABH JIT Bhilad,CFA - Mahindra Logistics Ltd.,",GUJARAT,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,23500,Kg,,23500,12.04,282940,0,0,282940,282940,45106,45080,Due,215,30,More than 180 days
UCPL/23-24/405,45076,52023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,3800,Kg,,3800,12.04,45752,0,0,45752,45752,45106,45080,Due,215,30,More than 180 days
UCPL/23-24/405,45076,52023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt,ACCZ100,Anp 1 kg * 25kg pack  Relaunch,25000,Kg,,25000,11.84,296000,0,0,296000,296000,45106,45080,Due,215,30,More than 180 days
UCPL/23-24/405,45076,52023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt,ACCZ100,ANNP IODPD SALT 450g Relaunch,1800,Kg,,1800,15.17777778,27320,0,0,27320,27320,45106,45080,Due,215,30,More than 180 days
UCPL/23-24/406,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,18000,Kg,,18000,52.87,951660,0.05,47583,999243,999243,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/407,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 10KG,18000,Kg,,18000,48.798,878364,0.05,43918.2,922282.2,922282.2,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/408,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,11325,Kg,,11325,15.84,179388,0,0,179388,179388,45107,45128,Due,214,30,More than 180 days
UCPL/23-24/408,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,11625,Kg,,11625,12.99,151008.75,0,0,151008.75,151008.75,45107,45128,Due,214,30,More than 180 days
UCPL/23-24/408,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,1250,Kg,,1250,16.18,20225,0,0,20225,20225,45107,45128,Due,214,30,More than 180 days
UCPL/23-24/409,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,17150,Kg,,17150,15.84,271656,0,0,271656,271656,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/409,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,6000,Kg,,6000,12.99,77940,0,0,77940,77940,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/409,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,500,Kg,,500,16.18,8090,0,0,8090,8090,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/409,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt-C,ANNW100,CC 1 kg * 25kg pack  New Code,625,Kg,,625,15.74,9837.5,0,0,9837.5,9837.5,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/410,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,12500,Kg,,12500,15.84,198000,0,0,198000,198000,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/410,45077,52023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,11700,Kg,,11700,12.99,151983,0,0,151983,151983,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/411,45077,52023,CUS00004,Linfox Logistics (I) P Ltd,TAMIL NADU,Atta,ATTA100,ANNP WH-FF 10KG,300,Kg,,300,49.805,14941.5,0.05,747.075,15688.575,15688.575,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/411,45077,52023,CUS00004,Linfox Logistics (I) P Ltd,TAMIL NADU,Atta,ATTA100,ANNP WH-FF 5KG LP RL,600,Kg,,600,54.284,32570.4,0.05,1628.52,34198.92,34198.92,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/411,45077,52023,CUS00004,Linfox Logistics (I) P Ltd,TAMIL NADU,Atta,ATTA100,ANNP WH-FF 1KG LP RL,15000,Kg,,15000,53.08,796200,0.05,39810,836010,836010,45107,45080,Due,214,30,More than 180 days
UCPL/23-24/412,45078,62023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,6000,Kg,,6000,15.84,95040,0,0,95040,95040,45108,45113,Due,213,30,More than 180 days
UCPL/23-24/412,45078,62023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,11000,Kg,,11000,12.99,142890,0,0,142890,142890,45108,45113,Due,213,30,More than 180 days
UCPL/23-24/413,45078,62023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNY100,ANNP IODPD SALT 500G,500,Kg,,500,16.18,8090,0,0,8090,8090,45108,,Due,213,30,More than 180 days
UCPL/23-24/413,45078,62023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNY100,ANNP IODPD SALT 500G,-500,Kg,,-500,16.18,-8090,0,0,-8090,-8090,45108,,Due,213,30,More than 180 days
UCPL/23-24/414,45078,62023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNY100,ANNP IODPD SALT 500G,1000,Kg,,1000,16.18,16180,0,0,16180,16180,45108,45083,Due,213,30,More than 180 days
UCPL/23-24/415,45079,62023,CUS00013,C/O Mahindra Logistics Ltd,MAHARASHTRA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,23500,Kg,,23500,11.84,278240,0,0,278240,278240,45109,45090,Due,212,30,More than 180 days
UCPL/23-24/415,45079,62023,CUS00013,C/O Mahindra Logistics Ltd,MAHARASHTRA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,-23500,Kg,,-23500,11.84,-278240,0,0,-278240,-278240,45109,45090,Due,212,30,More than 180 days
UCPL/23-24/416,45079,62023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,180000,Kg,,180000,8.24,1483200,0,0,1483200,1483200,45109,45083,Due,212,30,More than 180 days
UCPL/23-24/417,45079,62023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNZ100,ANNP IODPD SALT 450g Relaunch,117225,Kg,,117225,8.422222222,987295,0,0,987295,987295,45109,45084,Due,212,30,More than 180 days
UCPL/23-24/418,45080,62023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt,ANNX100,Anp Crystal 1 * 25 kg Relaunch,24025,Kg,,24025,12.99,312084.75,0,0,312084.75,312084.75,45110,45084,Due,211,30,More than 180 days
UCPL/23-24/419,45082,62023,CUS00009,CSA-Hindustan Unilever Limited,TAMIL NADU,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,3000,Kg,,3000,15.84,47520,0,0,47520,47520,45112,45085,Due,209,30,More than 180 days
UCPL/23-24/419,45082,62023,CUS00009,CSA-Hindustan Unilever Limited,TAMIL NADU,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,11000,Kg,,11000,12.99,142890,0,0,142890,142890,45112,45085,Due,209,30,More than 180 days
UCPL/23-24/419,45082,62023,CUS00009,CSA-Hindustan Unilever Limited,TAMIL NADU,Salt,ANNW100,ANNP IODPD SALT 500G,4000,Kg,,4000,16.18,64720,0,0,64720,64720,45112,45085,Due,209,30,More than 180 days
UCPL/23-24/420,45082,62023,CUS00004,Linfox Logistics (I) P Ltd,TAMIL NADU,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,6000,Kg,,6000,15.84,95040,0,0,95040,95040,45112,45085,Due,209,30,More than 180 days
UCPL/23-24/420,45082,62023,CUS00004,Linfox Logistics (I) P Ltd,TAMIL NADU,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,12000,Kg,,12000,12.99,155880,0,0,155880,155880,45112,45085,Due,209,30,More than 180 days
UCPL/23-24/421,45082,62023,CUS00012,"CFA - SITARAM TRADING CO.,",KERALA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,18000,Kg,,18000,13.99,251820,0,0,251820,251820,45112,45085,Due,209,30,More than 180 days
UCPL/23-24/422,45082,62023,CUS00007,Bhagowati Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,23500,Kg,,23500,12.04,282940,0,0,282940,282940,45112,45085,Due,209,30,More than 180 days
UCPL/23-24/423,45082,62023,CUS00013,C/O Mahindra Logistics Ltd,MAHARASHTRA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,23500,Kg,,23500,11.84,278240,0,0,278240,278240,45112,,Due,209,30,More than 180 days
UCPL/23-24/423,45082,62023,CUS00013,C/O Mahindra Logistics Ltd,MAHARASHTRA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,-23500,Kg,,-23500,11.84,-278240,0,0,-278240,-278240,45112,,Due,209,30,More than 180 days
UCPL/23-24/424,45082,62023,CUS00013,C/O Mahindra Logistics Ltd,MAHARASHTRA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,23500,Kg,,23500,11.84,278240,0,0,278240,278240,45112,,Due,209,30,More than 180 days
UCPL/23-24/424,45082,62023,CUS00013,C/O Mahindra Logistics Ltd,MAHARASHTRA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,-23500,Kg,,-23500,11.84,-278240,0,0,-278240,-278240,45112,,Due,209,30,More than 180 days
